team,slot,player,war
orioles,util,Orsulak ,2.4
orioles,util,Palmeiro ,6.3
orioles,util,Paredes ,0.3
orioles,util,Parra ,-1.0
orioles,util,Patterson ,4.2
orioles,util,Payton ,-0.4
orioles,util,Pie ,0.9
orioles,util,Rayford ,2.9
orioles,util,Reimold ,2.6
orioles,util,Reynolds ,1.7
orioles,util,Richard ,2.1
orioles,util,Rickard ,0.5
orioles,util,Ripken ,11.5
orioles,util,Roberts ,7.3
orioles,util,Roenicke ,1.1
orioles,util,Ruiz ,0.6
orioles,util,Rutschman ,5.4
orioles,util,Sakata ,2.1
orioles,util,Santander ,3.0
orioles,util,Schoop ,6.1
orioles,util,Scott ,3.8
orioles,util,Segui ,1.1
orioles,util,Severino ,1.1
orioles,util,Sheets ,2.5
orioles,util,Shelby ,1.1
orioles,util,Singleton ,4.0
orioles,util,Smith ,0.5
orioles,util,Sosa ,-1.0
orioles,util,Stanicek ,-0.1
orioles,util,Surhoff ,5.1
orioles,util,Tarasco ,0.5
orioles,util,Tejada ,7.4
orioles,util,Tettleton ,2.9
orioles,util,Trumbo ,2.0
orioles,util,Urías ,3.8
orioles,util,Valaika ,-1.7
orioles,util,Valencia ,0.7
orioles,util,Velazquez ,0.2
orioles,util,Villar ,4.4
orioles,util,Webster ,1.2
orioles,util,Wieters ,5.2
orioles,util,Wiggins ,0.0
orioles,util,Wigginton ,1.1
orioles,util,Wilkerson ,-0.7
orioles,util,Worthington ,1.7
orioles,util,Young ,3.2
orioles,util,Álvarez ,0.9
blue_jays,c,Arencibia ,1.5
blue_jays,c,Barajas ,1.8
blue_jays,c,Borders ,3.0
blue_jays,c,Buck ,1.8
blue_jays,c,Fletcher ,2.3
blue_jays,c,Huckaby ,-0.5
blue_jays,c,Jansen ,1.0
blue_jays,c,Kirk ,4.0
blue_jays,c,Martin ,3.0
blue_jays,c,McGuire ,0.3
blue_jays,c,Molina ,1.5
blue_jays,c,Myers ,2.4
blue_jays,c,Navarro ,2.5
blue_jays,c,O'Brien ,1.7
blue_jays,c,Parrish ,0.0
blue_jays,c,Santiago ,0.8
blue_jays,c,Whitt ,3.4
blue_jays,c,Zaun ,3.6
blue_jays,1b,Delgado ,7.3
blue_jays,1b,Encarnación ,5.0
blue_jays,1b,Guerrero ,6.5
blue_jays,1b,Hinske ,1.1
blue_jays,1b,Lind ,0.1
blue_jays,1b,Mayberry ,1.1
blue_jays,1b,McGriff ,6.6
blue_jays,1b,Olerud ,7.8
blue_jays,1b,Overbay ,3.3
blue_jays,1b,Smoak ,3.1
blue_jays,1b,Upshaw ,4.7
blue_jays,2b,Alomar ,6.6
blue_jays,2b,Barney ,-0.5
blue_jays,2b,Berg ,0.4
blue_jays,2b,Biggio ,3.1
blue_jays,2b,Bonifácio ,-0.6
blue_jays,2b,Bush ,3.3
blue_jays,2b,Espinal ,2.4
blue_jays,2b,García ,4.6
blue_jays,2b,Giménez ,1.1
blue_jays,2b,Goins ,2.0
blue_jays,2b,Grebeck ,1.0
blue_jays,2b,Hill ,5.8
blue_jays,2b,Hudson ,5.2
blue_jays,2b,Inglett ,2.9
blue_jays,2b,Iorg ,-0.6
blue_jays,2b,Johnson ,1.8
blue_jays,2b,Kawasaki ,0.4
blue_jays,2b,Lee ,1.8
blue_jays,2b,Liriano ,2.8
blue_jays,2b,Merrifield ,0.7
blue_jays,2b,Pérez ,0.6
blue_jays,2b,Schneider ,0.0
blue_jays,2b,Semien ,7.1
blue_jays,2b,Travis ,2.5
blue_jays,3b,Ainge ,-1.1
blue_jays,3b,Barger ,1.2
blue_jays,3b,Batista ,2.4
blue_jays,3b,Chapman ,4.3
blue_jays,3b,Clement ,3.4
blue_jays,3b,Donaldson ,7.4
blue_jays,3b,Encarnación ,1.6
blue_jays,3b,Espinal ,2.4
blue_jays,3b,Fernández ,3.3
blue_jays,3b,Francisco ,0.9
blue_jays,3b,Glaus ,4.3
blue_jays,3b,Gruber ,5.2
blue_jays,3b,Guerrero ,2.2
blue_jays,3b,Hinske ,4.0
blue_jays,3b,Howell ,2.2
blue_jays,3b,Koskie ,1.4
blue_jays,3b,Lawrie ,4.5
blue_jays,3b,Mulliniks ,3.2
blue_jays,3b,Rolen ,3.9
blue_jays,3b,Shaw ,0.2
blue_jays,3b,Solarte ,-0.4
blue_jays,3b,Sprague ,3.1
blue_jays,ss,Adams ,0.9
blue_jays,ss,Batista ,3.7
blue_jays,ss,Bichette ,5.9
blue_jays,ss,Díaz ,2.1
blue_jays,ss,Escobar ,4.8
blue_jays,ss,Fernández ,5.1
blue_jays,ss,Galvis ,2.9
blue_jays,ss,Goins ,1.1
blue_jays,ss,Gomez ,1.0
blue_jays,ss,Gonzalez ,2.2
blue_jays,ss,González ,3.5
blue_jays,ss,Griffin ,0.0
blue_jays,ss,Lee ,3.2
blue_jays,ss,López ,-0.1
blue_jays,ss,McDonald ,2.4
blue_jays,ss,Reyes ,3.4
blue_jays,ss,Schofield ,0.0
blue_jays,ss,Scutaro ,5.4
blue_jays,ss,Tulowitzki ,3.3
blue_jays,ss,Woodward ,0.8
blue_jays,of,Barfield ,7.6
blue_jays,of,Bautista ,8.3
blue_jays,of,Bell ,5.0
blue_jays,of,Bonnell ,1.2
blue_jays,of,Cabrera ,3.5
blue_jays,of,Carrera ,0.0
blue_jays,of,Carter ,4.7
blue_jays,of,Catalanotto ,1.8
blue_jays,of,Collins ,3.1
blue_jays,of,Cruz ,2.8
blue_jays,of,Davis ,0.8
blue_jays,of,Félix ,2.5
blue_jays,of,Green ,6.4
blue_jays,of,Grichuk ,2.5
blue_jays,of,Gurriel ,2.5
blue_jays,of,Hernández ,3.5
blue_jays,of,Huff ,1.4
blue_jays,of,Jackson ,-0.9
blue_jays,of,Johnson ,2.0
blue_jays,of,Kiermaier ,3.8
blue_jays,of,Lewis ,0.2
blue_jays,of,Lind ,0.2
blue_jays,of,Lukes ,2.0
blue_jays,of,Maldonado ,2.5
blue_jays,of,Merced ,2.5
blue_jays,of,Mondesí ,2.9
blue_jays,of,Moseby ,7.3
blue_jays,of,Nixon ,1.2
blue_jays,of,Pillar ,5.1
blue_jays,of,Rasmus ,5.0
blue_jays,of,Revere ,0.7
blue_jays,of,Ríos ,5.9
blue_jays,of,Saunders ,1.4
blue_jays,of,Schneider ,1.3
blue_jays,of,Snider ,0.5
blue_jays,of,Springer ,2.0
blue_jays,of,Stewart ,5.0
blue_jays,of,Straw ,2.9
blue_jays,of,Thames ,0.5
blue_jays,of,Varsho ,5.0
blue_jays,of,Wells ,6.2
blue_jays,of,Whiten ,0.0
blue_jays,of,White ,6.3
blue_jays,of,Wilson ,1.9
blue_jays,of,Woods ,2.5
blue_jays,of,Zimmer ,-0.2
blue_jays,util,Adams ,0.9
blue_jays,util,Ainge ,-1.1
blue_jays,util,Alomar ,6.6
blue_jays,util,Arencibia ,1.5
blue_jays,util,Barajas ,1.8
blue_jays,util,Barfield ,7.6
blue_jays,util,Barger ,1.2
blue_jays,util,Barney ,-0.5
blue_jays,util,Batista ,3.7
blue_jays,util,Bautista ,8.3
blue_jays,util,Bell ,5.0
blue_jays,util,Belt ,2.0
blue_jays,util,Berg ,0.4
blue_jays,util,Bichette ,5.9
blue_jays,util,Biggio ,3.1
blue_jays,util,Bonifácio ,-0.6
blue_jays,util,Bonnell ,1.2
blue_jays,util,Borders ,3.0
blue_jays,util,Buck ,1.8
blue_jays,util,Burroughs ,0.3
blue_jays,util,Bush ,3.3
blue_jays,util,Cabrera ,3.5
blue_jays,util,Canseco ,1.5
blue_jays,util,Carrera ,0.0
blue_jays,util,Carter ,4.7
blue_jays,util,Catalanotto ,1.8
blue_jays,util,Chapman ,4.3
blue_jays,util,Clement ,3.4
blue_jays,util,Collins ,3.1
blue_jays,util,Cruz ,2.8
blue_jays,util,Davis ,0.8
blue_jays,util,Delgado ,7.3
blue_jays,util,Donaldson ,7.4
blue_jays,util,Díaz ,2.1
blue_jays,util,Encarnación ,5.0
blue_jays,util,Escobar ,4.8
blue_jays,util,Espinal ,2.4
blue_jays,util,Fernández ,5.1
blue_jays,util,Fletcher ,2.3
blue_jays,util,Francisco ,0.9
blue_jays,util,Fullmer ,1.6
blue_jays,util,Félix ,2.5
blue_jays,util,Galvis ,2.9
blue_jays,util,García ,4.6
blue_jays,util,Giménez ,1.1
blue_jays,util,Glaus ,4.3
blue_jays,util,Goins ,2.0
blue_jays,util,Gomez ,1.0
blue_jays,util,Gonzalez ,2.2
blue_jays,util,González ,3.5
blue_jays,util,Grebeck ,1.0
blue_jays,util,Greene ,-0.9
blue_jays,util,Green ,6.4
blue_jays,util,Grichuk ,2.5
blue_jays,util,Griffin ,0.0
blue_jays,util,Gruber ,5.2
blue_jays,util,Guerrero ,6.5
blue_jays,util,Gurriel ,2.5
blue_jays,util,Hernández ,3.5
blue_jays,util,Hillenbrand ,0.7
blue_jays,util,Hill ,5.8
blue_jays,util,Hinske ,4.0
blue_jays,util,Howell ,2.2
blue_jays,util,Huckaby ,-0.5
blue_jays,util,Hudson ,5.2
blue_jays,util,Huff ,1.4
blue_jays,util,Inglett ,2.9
blue_jays,util,Iorg ,-0.6
blue_jays,util,Jackson ,-0.9
blue_jays,util,Jansen ,1.0
blue_jays,util,Johnson ,2.9
blue_jays,util,Kawasaki ,0.4
blue_jays,util,Kiermaier ,3.8
blue_jays,util,Kirk ,4.0
blue_jays,util,Koskie ,1.4
blue_jays,util,Lawrie ,4.5
blue_jays,util,Lee ,3.2
blue_jays,util,Lewis ,0.2
blue_jays,util,Lind ,3.9
blue_jays,util,Liriano ,2.8
blue_jays,util,Lukes ,2.0
blue_jays,util,López ,-0.1
blue_jays,util,Maldonado ,2.5
blue_jays,util,Martin ,3.0
blue_jays,util,Mayberry ,1.1
blue_jays,util,McDonald ,2.4
blue_jays,util,McGriff ,6.6
blue_jays,util,McGuire ,0.3
blue_jays,util,Merced ,2.5
blue_jays,util,Merrifield ,0.7
blue_jays,util,Molina ,1.5
blue_jays,util,Molitor ,5.6
blue_jays,util,Mondesí ,2.9
blue_jays,util,Morales ,0.8
blue_jays,util,Moseby ,7.3
blue_jays,util,Mulliniks ,3.2
blue_jays,util,Myers ,2.4
blue_jays,util,Navarro ,2.5
blue_jays,util,Nixon ,1.2
blue_jays,util,Nordhagen ,-1.3
blue_jays,util,O'Brien ,1.7
blue_jays,util,Olerud ,7.8
blue_jays,util,Overbay ,3.3
blue_jays,util,Parrish ,0.0
blue_jays,util,Phelps ,1.5
blue_jays,util,Pillar ,5.1
blue_jays,util,Pérez ,0.6
blue_jays,util,Rasmus ,5.0
blue_jays,util,Revere ,0.7
blue_jays,util,Reyes ,3.4
blue_jays,util,Rolen ,3.9
blue_jays,util,Ríos ,5.9
blue_jays,util,Santiago ,0.8
blue_jays,util,Saunders ,1.4
blue_jays,util,Schneider ,1.3
blue_jays,util,Schofield ,0.0
blue_jays,util,Scutaro ,5.4
blue_jays,util,Semien ,7.1
blue_jays,util,Shaw ,0.2
blue_jays,util,Smoak ,3.1
blue_jays,util,Snider ,0.5
blue_jays,util,Solarte ,-0.4
blue_jays,util,Sprague ,3.1
blue_jays,util,Springer ,4.8
blue_jays,util,Stairs ,-0.4
blue_jays,util,Stewart ,5.0
blue_jays,util,Straw ,2.9
blue_jays,util,Tellez ,0.6
blue_jays,util,Thames ,0.5
blue_jays,util,Thomas ,2.2
blue_jays,util,Travis ,2.5
blue_jays,util,Tulowitzki ,3.3
blue_jays,util,Turner ,0.4
blue_jays,util,Upshaw ,4.7
blue_jays,util,Varsho ,5.0
blue_jays,util,Vélez ,1.4
blue_jays,util,Wells ,6.2
blue_jays,util,Whiten ,0.0
blue_jays,util,White ,6.3
blue_jays,util,Whitt ,3.4
blue_jays,util,Wilson ,1.9
blue_jays,util,Winfield ,4.1
blue_jays,util,Woods ,2.5
blue_jays,util,Woodward ,0.8
blue_jays,util,Zaun ,3.6
blue_jays,util,Zimmer ,-0.2
white_sox,c,Alomar ,0.2
white_sox,c,Davis ,0.0
white_sox,c,Fisk ,4.9
white_sox,c,Flowers ,2.3
white_sox,c,Fordyce ,1.9
white_sox,c,Fábregas ,0.5
white_sox,c,Grandal ,3.7
white_sox,c,Johnson ,0.5
white_sox,c,Karkovice ,3.2
white_sox,c,Kimm ,-0.6
white_sox,c,Kreuter ,0.5
white_sox,c,Lee ,0.1
white_sox,c,McCann ,3.6
white_sox,c,Narváez ,1.7
white_sox,c,Navarro ,-0.8
white_sox,c,Olivo ,0.8
white_sox,c,Pierzynski ,3.3
white_sox,c,Quero ,1.2
white_sox,1b,Abreu ,5.8
white_sox,1b,Cordero ,1.4
white_sox,1b,Konerko ,4.7
white_sox,1b,Martínez ,-1.3
white_sox,1b,Pasqua ,2.4
white_sox,1b,Squires ,1.0
white_sox,1b,Thomas ,7.3
white_sox,1b,Vargas ,1.9
white_sox,1b,Vaughn ,1.1
white_sox,1b,Walker ,2.1
white_sox,2b,Andrus ,0.7
white_sox,2b,Beckham ,1.4
white_sox,2b,Bernazard ,3.7
white_sox,2b,Cora ,1.7
white_sox,2b,Cruz ,2.6
white_sox,2b,Durham ,4.4
white_sox,2b,Fletcher ,1.8
white_sox,2b,Getz ,0.3
white_sox,2b,Harrison ,1.6
white_sox,2b,Harris ,1.5
white_sox,2b,Hernández ,-0.8
white_sox,2b,Iguchi ,2.8
white_sox,2b,Jimenez ,-0.6
white_sox,2b,Lawrie ,1.3
white_sox,2b,Lopez ,0.2
white_sox,2b,Lyons ,0.6
white_sox,2b,Madrigal ,0.5
white_sox,2b,Manrique ,1.2
white_sox,2b,Moncada ,1.3
white_sox,2b,Morrison ,2.1
white_sox,2b,Ramírez ,1.5
white_sox,2b,Sanchez ,3.5
white_sox,2b,Sax ,0.1
white_sox,2b,Sosa ,0.8
white_sox,3b,Beckham ,2.1
white_sox,3b,Bell ,-0.5
white_sox,3b,Crede ,4.8
white_sox,3b,Fields ,0.0
white_sox,3b,Frazier ,3.6
white_sox,3b,Gillaspie ,1.7
white_sox,3b,Hulett ,0.8
white_sox,3b,Law ,2.7
white_sox,3b,Lyons ,1.4
white_sox,3b,Martínez ,0.8
white_sox,3b,Moncada ,5.1
white_sox,3b,Morel ,1.3
white_sox,3b,Morrison ,0.3
white_sox,3b,Norton ,-0.4
white_sox,3b,Perry ,3.0
white_sox,3b,Rodríguez ,0.3
white_sox,3b,Rojas ,-1.5
white_sox,3b,Sanchez ,2.3
white_sox,3b,Snopek ,-1.1
white_sox,3b,Sosa ,-0.4
white_sox,3b,Valentín ,3.3
white_sox,3b,Ventura ,6.0
white_sox,3b,Vizquel ,0.2
white_sox,3b,Youkilis ,1.4
white_sox,ss,Almon ,2.1
white_sox,ss,Anderson ,4.5
white_sox,ss,Cabrera ,2.6
white_sox,ss,Caruso ,2.7
white_sox,ss,Clayton ,1.6
white_sox,ss,Cruz ,-0.3
white_sox,ss,DeJong ,0.2
white_sox,ss,Dybzinski ,0.0
white_sox,ss,Fletcher ,3.4
white_sox,ss,Grebeck ,2.3
white_sox,ss,Guillén ,3.9
white_sox,ss,Meidroth ,1.3
white_sox,ss,Ramírez ,5.6
white_sox,ss,Uribe ,2.2
white_sox,ss,Valentín ,4.9
white_sox,of,Anderson ,0.8
white_sox,of,Baines ,4.3
white_sox,of,Belle ,7.1
white_sox,of,Benintendi ,1.0
white_sox,of,Bonilla ,0.5
white_sox,of,Borchard ,-0.5
white_sox,of,Boston ,0.5
white_sox,of,Burks ,2.9
white_sox,of,Cabrera ,2.6
white_sox,of,Calderón ,4.2
white_sox,of,Cameron ,4.4
white_sox,of,Cangelosi ,0.5
white_sox,of,Colás ,-1.5
white_sox,of,Cordell ,-0.6
white_sox,of,Delmonico ,-0.8
white_sox,of,Devereaux ,1.8
white_sox,of,De Aza ,2.3
white_sox,of,Dye ,4.6
white_sox,of,Eaton ,6.7
white_sox,of,Engel ,1.2
white_sox,of,Everett ,2.0
white_sox,of,Gallagher ,2.5
white_sox,of,García ,4.5
white_sox,of,Jackson ,2.7
white_sox,of,Jiménez ,1.6
white_sox,of,Johnson ,6.1
white_sox,of,Kemp ,2.0
white_sox,of,Kittle ,1.9
white_sox,of,Law ,3.2
white_sox,of,LeFlore ,0.8
white_sox,of,Lee ,5.0
white_sox,of,Lemon ,4.2
white_sox,of,Lewis ,0.0
white_sox,of,Lofton ,2.1
white_sox,of,Mackowiak ,0.7
white_sox,of,Martinez ,3.1
white_sox,of,Mazara ,-0.2
white_sox,of,Molinaro ,1.0
white_sox,of,Ordóñez ,5.8
white_sox,of,Owens ,0.8
white_sox,of,Pasqua ,1.9
white_sox,of,Phillips ,3.3
white_sox,of,Pierre ,0.3
white_sox,of,Podsednik ,1.7
white_sox,of,Pollock ,0.4
white_sox,of,Quentin ,5.3
white_sox,of,Raines ,6.3
white_sox,of,Redus ,2.4
white_sox,of,Robert ,5.3
white_sox,of,Rowand ,5.7
white_sox,of,Ríos ,4.8
white_sox,of,Sheets ,-0.5
white_sox,of,Shuck ,-1.8
white_sox,of,Singleton ,4.8
white_sox,of,Sosa ,0.6
white_sox,of,Tartabull ,0.6
white_sox,of,Tauchman ,1.9
white_sox,of,Vaughn ,0.3
white_sox,of,Viciedo ,1.0
white_sox,of,Williams ,2.1
white_sox,util,Abreu ,5.8
white_sox,util,Almon ,2.1
white_sox,util,Alomar ,0.2
white_sox,util,Alonso ,-1.0
white_sox,util,Anderson ,4.5
white_sox,util,Andrus ,0.7
white_sox,util,Baines ,4.3
white_sox,util,Beckham ,2.1
white_sox,util,Belle ,7.1
white_sox,util,Bell ,-0.2
white_sox,util,Benintendi ,1.0
white_sox,util,Bernazard ,3.7
white_sox,util,Bonilla ,0.5
white_sox,util,Borchard ,-0.5
white_sox,util,Boston ,0.5
white_sox,util,Burks ,2.9
white_sox,util,Cabrera ,2.6
white_sox,util,Calderón ,4.2
white_sox,util,Cameron ,4.4
white_sox,util,Cangelosi ,0.5
white_sox,util,Canseco ,0.8
white_sox,util,Caruso ,2.7
white_sox,util,Clayton ,1.6
white_sox,util,Colás ,-1.5
white_sox,util,Cora ,1.7
white_sox,util,Cordell ,-0.6
white_sox,util,Cordero ,1.4
white_sox,util,Crede ,4.8
white_sox,util,Cruz ,2.6
white_sox,util,Davidson ,0.7
white_sox,util,Davis ,0.0
white_sox,util,DeJong ,0.2
white_sox,util,Delmonico ,-0.8
white_sox,util,Devereaux ,1.8
white_sox,util,De Aza ,2.3
white_sox,util,Dunn ,1.6
white_sox,util,Durham ,4.4
white_sox,util,Dybzinski ,0.0
white_sox,util,Dye ,4.6
white_sox,util,Eaton ,6.7
white_sox,util,Encarnación ,-0.4
white_sox,util,Engel ,1.2
white_sox,util,Everett ,2.0
white_sox,util,Fields ,0.0
white_sox,util,Fisk ,4.9
white_sox,util,Fletcher ,3.4
white_sox,util,Flowers ,2.3
white_sox,util,Fordyce ,1.9
white_sox,util,Franco ,3.0
white_sox,util,Frazier ,3.6
white_sox,util,Fábregas ,0.5
white_sox,util,Gallagher ,2.5
white_sox,util,García ,4.5
white_sox,util,Getz ,0.3
white_sox,util,Gillaspie ,1.7
white_sox,util,Grandal ,3.7
white_sox,util,Grebeck ,2.3
white_sox,util,Guillén ,3.9
white_sox,util,Harrison ,1.6
white_sox,util,Harris ,1.5
white_sox,util,Hernández ,-0.8
white_sox,util,Hulett ,0.8
white_sox,util,Iguchi ,2.8
white_sox,util,Jackson ,2.7
white_sox,util,Jimenez ,-0.6
white_sox,util,Jiménez ,1.9
white_sox,util,Johnson ,6.1
white_sox,util,Karkovice ,3.2
white_sox,util,Kemp ,2.0
white_sox,util,Kimm ,-0.6
white_sox,util,Kittle ,1.9
white_sox,util,Konerko ,4.7
white_sox,util,Kotsay ,-0.7
white_sox,util,Kreuter ,0.5
white_sox,util,Kruk ,0.4
white_sox,util,LaRoche ,-0.5
white_sox,util,Lawrie ,1.3
white_sox,util,Law ,3.2
white_sox,util,LeFlore ,0.8
white_sox,util,Lee ,5.0
white_sox,util,Lemon ,4.2
white_sox,util,Lewis ,0.0
white_sox,util,Lofton ,2.1
white_sox,util,Lopez ,0.2
white_sox,util,Luzinski ,2.7
white_sox,util,Lyons ,1.4
white_sox,util,Mackowiak ,0.7
white_sox,util,Madrigal ,0.5
white_sox,util,Manrique ,1.2
white_sox,util,Martinez ,3.1
white_sox,util,Martínez ,0.8
white_sox,util,Mazara ,-0.2
white_sox,util,McCann ,3.6
white_sox,util,Meidroth ,1.3
white_sox,util,Mercedes ,0.5
white_sox,util,Molinaro ,1.0
white_sox,util,Moncada ,5.1
white_sox,util,Morel ,1.3
white_sox,util,Morrison ,2.1
white_sox,util,Narváez ,1.7
white_sox,util,Navarro ,-0.8
white_sox,util,Norton ,-0.4
white_sox,util,Olivo ,0.8
white_sox,util,Ordóñez ,5.8
white_sox,util,Owens ,0.8
white_sox,util,Pasqua ,2.4
white_sox,util,Perry ,3.0
white_sox,util,Phillips ,3.3
white_sox,util,Pierre ,0.3
white_sox,util,Pierzynski ,3.3
white_sox,util,Podsednik ,1.7
white_sox,util,Pollock ,0.4
white_sox,util,Quentin ,5.3
white_sox,util,Quero ,1.2
white_sox,util,Raines ,6.3
white_sox,util,Ramírez ,5.6
white_sox,util,Redus ,2.4
white_sox,util,Robert ,5.3
white_sox,util,Rodríguez ,0.3
white_sox,util,Rojas ,-1.5
white_sox,util,Rowand ,5.7
white_sox,util,Ríos ,4.8
white_sox,util,Sanchez ,3.5
white_sox,util,Sax ,0.1
white_sox,util,Sheets ,-0.5
white_sox,util,Shuck ,-1.8
white_sox,util,Singleton ,4.8
white_sox,util,Snopek ,-1.1
white_sox,util,Sosa ,0.8
white_sox,util,Squires ,1.0
white_sox,util,Tartabull ,0.6
white_sox,util,Tauchman ,1.9
white_sox,util,Thomas ,7.3
white_sox,util,Thome ,4.9
white_sox,util,Uribe ,2.2
white_sox,util,Valentín ,4.9
white_sox,util,Vargas ,1.9
white_sox,util,Vaughn ,1.1
white_sox,util,Ventura ,6.0
white_sox,util,Viciedo ,1.0
white_sox,util,Vizquel ,0.2
white_sox,util,Walker ,2.1
white_sox,util,Williams ,2.1
white_sox,util,Youkilis ,1.4
twins,c,Blanco ,-0.4
twins,c,Butera ,1.0
twins,c,Castro ,2.5
twins,c,Engle ,1.8
twins,c,Garver ,4.1
twins,c,Harper ,2.8
twins,c,Jeffers ,2.1
twins,c,Jensen ,0.0
twins,c,Laudner ,1.1
twins,c,Mauer ,7.8
twins,c,Myers ,1.1
twins,c,Pierzynski ,4.5
twins,c,Salas ,2.2
twins,c,Steinbach ,1.4
twins,c,Suzuki ,2.6
twins,c,Sánchez ,0.7
twins,c,Vázquez ,-0.4
twins,c,Walbeck ,-0.1
twins,c,Wynegar ,2.4
twins,1b,Coomer ,-0.2
twins,1b,Cron ,1.6
twins,1b,Cuddyer ,0.3
twins,1b,France ,0.8
twins,1b,Goodwin ,-0.9
twins,1b,Hrbek ,5.6
twins,1b,Jackson ,0.2
twins,1b,Mauer ,4.1
twins,1b,Mientkiewicz ,4.3
twins,1b,Miranda ,0.9
twins,1b,Morneau ,4.3
twins,1b,Ortiz ,0.7
twins,1b,Santana ,2.5
twins,1b,Sanó ,0.9
twins,1b,Solano ,1.6
twins,1b,Stahoviak ,1.4
twins,2b,Arráez ,0.8
twins,2b,Backman ,-0.7
twins,2b,Canizaro ,0.0
twins,2b,Casilla ,2.0
twins,2b,Castillo ,2.3
twins,2b,Castino ,4.5
twins,2b,Clemens ,1.1
twins,2b,Dozier ,5.8
twins,2b,Hudson ,2.9
twins,2b,Julien ,2.6
twins,2b,Knoblauch ,8.7
twins,2b,Lombardozzi ,1.3
twins,2b,Newman ,1.5
twins,2b,Polanco ,5.0
twins,2b,Punto ,0.9
twins,2b,Rivas ,0.6
twins,2b,Schoop ,1.5
twins,2b,Teufel ,3.9
twins,2b,Walker ,1.9
twins,2b,Wilfong ,1.1
twins,3b,Buscher ,0.7
twins,3b,Castino ,4.5
twins,3b,Coomer ,1.7
twins,3b,Crede ,2.3
twins,3b,Cuddyer ,0.7
twins,3b,Donaldson ,3.0
twins,3b,Escobar ,2.4
twins,3b,Gaetti ,5.8
twins,3b,Gates ,-0.1
twins,3b,Hollins ,3.1
twins,3b,Koskie ,6.3
twins,3b,Leius ,1.6
twins,3b,Lewis ,2.4
twins,3b,Miranda ,1.7
twins,3b,Pagliarulo ,2.7
twins,3b,Plouffe ,4.2
twins,3b,Punto ,3.8
twins,3b,Sanó ,3.0
twins,3b,Urshela ,2.9
twins,3b,Valencia ,2.0
twins,ss,Bartlett ,4.6
twins,ss,Castro ,0.8
twins,ss,Correa ,5.3
twins,ss,Dozier ,0.7
twins,ss,Escobar ,1.6
twins,ss,Florimón ,1.2
twins,ss,Gagne ,4.1
twins,ss,Guzmán ,4.8
twins,ss,Hardy ,1.3
twins,ss,Jiménez ,-1.2
twins,ss,Meares ,2.8
twins,ss,Nishioka ,-1.8
twins,ss,Polanco ,4.6
twins,ss,Punto ,2.4
twins,ss,Simmons ,1.3
twins,ss,Smalley ,3.4
twins,ss,Washington ,0.2
twins,of,Allen ,-0.8
twins,of,Arcia ,0.5
twins,of,Bader ,2.7
twins,of,Becker ,4.3
twins,of,Brown ,-0.4
twins,of,Brunansky ,5.6
twins,of,Bush ,1.3
twins,of,Buxton ,5.0
twins,of,Castro ,2.6
twins,of,Cave ,1.5
twins,of,Celestino ,0.5
twins,of,Cole ,1.7
twins,of,Cordova ,3.3
twins,of,Cuddyer ,3.1
twins,of,Engle ,0.8
twins,of,Ford ,4.5
twins,of,Gladden ,3.5
twins,of,Gordon ,1.3
twins,of,Grossman ,0.3
twins,of,Gómez ,2.1
twins,of,Hatcher ,3.2
twins,of,Hicks ,1.4
twins,of,Hunter ,4.7
twins,of,Jones ,5.5
twins,of,Kepler ,4.0
twins,of,Kubel ,0.6
twins,of,Landreaux ,-0.2
twins,of,Larnach ,0.4
twins,of,Lawton ,3.9
twins,of,Mack ,6.5
twins,of,Margot ,-0.9
twins,of,Mitchell ,1.1
twins,of,Mohr ,2.1
twins,of,Moses ,-1.1
twins,of,Muñoz ,1.4
twins,of,Nixon ,0.2
twins,of,Parmelee ,0.2
twins,of,Powell ,0.8
twins,of,Puckett ,7.8
twins,of,Revere ,2.8
twins,of,Rosario ,4.3
twins,of,Santana ,3.8
twins,of,Sofield ,-0.2
twins,of,Span ,4.9
twins,of,Stewart ,0.4
twins,of,Taylor ,1.9
twins,of,Wallner ,0.6
twins,of,Ward ,5.1
twins,of,Willingham ,3.3
twins,of,Young ,1.9
twins,util,Adams ,-1.7
twins,util,Allen ,-0.8
twins,util,Arcia ,0.5
twins,util,Arráez ,4.1
twins,util,Backman ,-0.7
twins,util,Bader ,2.7
twins,util,Bartlett ,4.6
twins,util,Becker ,4.3
twins,util,Blanco ,-0.4
twins,util,Brown ,-0.4
twins,util,Brunansky ,5.6
twins,util,Buscher ,0.7
twins,util,Bush ,1.3
twins,util,Butera ,1.0
twins,util,Buxton ,5.0
twins,util,Canizaro ,0.0
twins,util,Casilla ,2.0
twins,util,Castillo ,2.3
twins,util,Castino ,4.5
twins,util,Castro ,2.6
twins,util,Cave ,1.5
twins,util,Celestino ,0.5
twins,util,Clemens ,1.1
twins,util,Cole ,1.7
twins,util,Coomer ,1.7
twins,util,Cordova ,3.3
twins,util,Correa ,5.3
twins,util,Crede ,2.3
twins,util,Cron ,1.6
twins,util,Cruz ,4.4
twins,util,Cuddyer ,3.1
twins,util,Davis ,3.3
twins,util,Donaldson ,3.0
twins,util,Doumit ,1.3
twins,util,Dozier ,5.8
twins,util,Dwyer ,0.8
twins,util,Engle ,1.8
twins,util,Escobar ,2.4
twins,util,Florimón ,1.2
twins,util,Ford ,4.5
twins,util,France ,0.8
twins,util,Gaetti ,5.8
